,train,val,test
TCGA-BG-A0RY-01Z-00-DX1.2B07A8FC-6503-4B6D-A702-A603C0F68A23,True,False,False
TCGA-EY-A2ON-01Z-00-DX1.F1B8DF0C-35F8-4FB7-A53C-1FCDDC5CFF4F,True,False,False
TCGA-BG-A18A-01Z-00-DX1.9393D80E-22E4-42BD-BB8A-A4D537E07476,True,False,False
TCGA-AJ-A3NG-01Z-00-DX1.CC813A02-E9A3-4BCF-9562-23856B21F3E0,True,False,False
TCGA-B5-A0JY-01Z-00-DX1.BECF9195-2DAF-4646-844F-6DC9A794C515,True,False,False
TCGA-AX-A06F-01Z-00-DX2.0046C5EE-7C44-4CE8-977A-A8BD3CC331B0,True,False,False
TCGA-D1-A1NZ-01Z-00-DX1.2471EA38-F9ED-448B-8B3E-3CCF4735D997,True,False,False
TCGA-AP-A0L9-01Z-00-DX1.BCF2D31D-676A-4854-B624-B0571985DF14,True,False,False
TCGA-FI-A2EX-01Z-00-DX1.127F5153-745D-43E6-83CA-DE2738702C62,True,False,False
TCGA-AP-A1DP-01Z-00-DX1.2F3CF079-803D-4A90-80BB-FD6F401134F5,True,False,False
TCGA-D1-A3JQ-01Z-00-DX1.24C3A97A-A2BA-4E38-BE2C-4B026A09A0B4,True,False,False
TCGA-AP-A1DR-01Z-00-DX1.59D56F74-930F-4B0D-91D4-B3C0B4A92073,True,False,False
TCGA-A5-A7WJ-01Z-00-DX1.385CBB18-471D-47BF-A10C-E948874BDCC4,True,False,False
TCGA-A5-A2K3-01Z-00-DX1.5D984ED9-7D38-4816-9477-EF9EC9DD993A,True,False,False
TCGA-A5-A0GU-01Z-00-DX1.AE7DE444-CD94-4BA9-ACB3-D1F2FF67DBAA,True,False,False
TCGA-B5-A0JS-01Z-00-DX1.076A07A7-86BF-419A-9E32-F2EBD4CD3FCB,True,False,False
TCGA-DF-A2L0-01Z-00-DX1.BF5D09DB-6E05-4EA5-AFB2-B005BAD22A6E,True,False,False
TCGA-H5-A2HR-01Z-00-DX1.C61588E1-93D8-43F5-9555-BABE39DA3C9D,True,False,False
TCGA-EY-A1GP-01Z-00-DX1.1A0A00C7-668E-4961-8383-FDAC28FEA95A,True,False,False
TCGA-AP-A1E4-01Z-00-DX1.3817C6C4-671E-437E-BA74-74095BA71254,True,False,False
TCGA-AX-A062-01Z-00-DX1.06CB2D3B-62CA-4A05-8B8A-8F70ED875764,True,False,False
TCGA-D1-A1O7-01Z-00-DX1.3BFCD204-F894-4C44-B8C4-6630D1A1171E,True,False,False
TCGA-D1-A0ZS-01Z-00-DX1.8021A060-3CA2-418E-AE16-C48E911F5C25,True,False,False
TCGA-D1-A0ZP-01Z-00-DX1.6491B28A-DCCD-4450-8E2E-F75124E80AD8,True,False,False
TCGA-DI-A1NO-01Z-00-DX1.155663F2-B3AD-4223-AF5F-80C14D0ADD97,True,False,False
TCGA-AP-A1DK-01Z-00-DX1.6FBDDE22-98A5-4BD5-B3B3-D9ADB1EA311D,True,False,False
TCGA-A5-A1OK-01Z-00-DX1.AAB2FF86-441F-4A01-9157-AA606E3206D5,True,False,False
TCGA-D1-A17A-01Z-00-DX1.F1CD6146-7FAF-4839-97F1-C5CD9612FC01,True,False,False
TCGA-PG-A916-01Z-00-DX5.C87132C9-F354-4EAD-A89C-DF85D3890338,True,False,False
TCGA-AJ-A5DW-01Z-00-DX1.43384999-B08F-4D79-AD31-7194C28B04D5,True,False,False
TCGA-AP-A05J-01Z-00-DX1.39D44E98-382A-4B22-A37C-B31F008BC4EA,True,False,False
TCGA-B5-A11R-01Z-00-DX1.E8573F3E-1500-4BDF-8930-A853E62A984F,True,False,False
TCGA-AX-A05Y-01Z-00-DX1.7A0CAAF1-4175-445E-9696-815E07A44188,True,False,False
TCGA-AJ-A3NF-01Z-00-DX1.0C371E0C-925B-4593-AB7D-10BD818EB688,True,False,False
TCGA-BG-A0MT-01Z-00-DX1.B1C908C7-200C-4B22-8FBA-896267D8CDAB,True,False,False
TCGA-AX-A1CN-01Z-00-DX1.9182EDE7-4689-4ED6-8E85-78951D134C0B,True,False,False
TCGA-AP-A1DH-01Z-00-DX1.B075D509-FA42-4FC7-8F62-BEEF2710DC3D,True,False,False
TCGA-AJ-A3OJ-01Z-00-DX1.5E9CF5C5-DF42-4AAC-A849-35B90E8EBCAC,True,False,False
TCGA-B5-A0K0-01Z-00-DX1.A407CC6A-C63B-41D3-86AA-F2E30DF57CF2,True,False,False
TCGA-EY-A210-01Z-00-DX1.4DA60F90-B0ED-4353-B274-4B9CF460D942,True,False,False
TCGA-EO-A22R-01Z-00-DX1.4741D94B-5C0F-467A-A228-7C100A8D97B4,True,False,False
TCGA-D1-A0ZQ-01Z-00-DX1.B2F36A73-674A-4083-997D-A667B42B8411,True,False,False
TCGA-B5-A3FB-01Z-00-DX1.A48E8A92-79A6-4D7E-940B-25B54B35619E,True,False,False
TCGA-AP-A0LD-01Z-00-DX1.748AB81F-0E99-4389-A43E-CA33D24C05AC,True,False,False
TCGA-D1-A176-01Z-00-DX1.DF774F1D-FA3D-4001-BECA-B40BD8E502A2,True,False,False
TCGA-B5-A0JT-01Z-00-DX1.98C557F8-8657-4741-BF55-8D053C449110,True,False,False
TCGA-FI-A3PV-01Z-00-DX1.BCA2E523-9BE2-4A22-8C79-E1AFC0152EB3,True,False,False
TCGA-D1-A16B-01Z-00-DX1.FE32B609-4B7A-42E7-8D11-BDF0A06963DD,True,False,False
TCGA-D1-A103-01Z-00-DX1.72E4FE59-EAED-4808-8B78-23DB98EE83F9,True,False,False
TCGA-EY-A4KR-01Z-00-DX1.022E2D07-5009-4EE2-9696-7F1745182B31,True,False,False
TCGA-AP-A05H-01Z-00-DX1.08CACA7E-438E-4281-B54E-F240AC41484D,True,False,False
TCGA-B5-A0K2-01Z-00-DX1.7856E75D-42C0-4A7A-BA5A-2B9092B7754E,True,False,False
TCGA-BK-A56F-01Z-00-DX1.1EED86C7-1873-4008-8EC7-42F6D93C955A,True,False,False
TCGA-BG-A0M3-01Z-00-DX1.F9043C31-B3BC-460E-9ED8-C4481FE31541,True,False,False
TCGA-BS-A0TD-01Z-00-DX1.27779632-D366-418A-8B5B-8DBA9A9F9A09,True,False,False
TCGA-B5-A5OD-01Z-00-DX1.CC68EF1E-F8FE-4482-964C-9D57E8C38995,True,False,False
TCGA-BG-A0MC-01Z-00-DX1.A6C9E0EC-E449-45BB-8AAA-1AEBB01495D4,True,False,False
TCGA-D1-A3DG-01Z-00-DX1.333B5722-3213-4A08-9490-4DEEDDE7034F,True,False,False
TCGA-B5-A0K3-01Z-00-DX1.ACC15A3D-67F0-49C8-9B41-18A2D4EBF5C8,True,False,False
TCGA-EY-A1GO-01Z-00-DX1.CE05FC2C-67CA-49CE-8586-AD7B4C00D7FD,True,False,False
TCGA-EO-A3L0-01Z-00-DX1.2DD3D114-3D4F-4DD0-A0F0-4F5B9E64D1D0,True,False,False
TCGA-D1-A16D-01Z-00-DX1.F44C1B32-3691-484D-A423-9B401F46CC08,True,False,False
TCGA-AJ-A3EJ-01Z-00-DX1.02F60545-9B62-441D-A4C7-AE493BA6A43E,True,False,False
TCGA-D1-A165-01Z-00-DX1.4D3F221A-EE3B-4F39-8AD6-15A1C36384BB,True,False,False
TCGA-A5-A0GP-01Z-00-DX1.D80000D9-5313-4B42-BA75-4502AA0FE385,True,False,False
TCGA-AP-A0LN-01Z-00-DX1.0878001D-4B69-407E-AC9C-CCF5483A59C0,True,False,False
TCGA-D1-A17M-01Z-00-DX1.80F697E0-B980-4FF9-A32A-36FDAADFF412,True,False,False
TCGA-B5-A11I-01Z-00-DX1.7E8DD2BF-756B-4E51-AA97-32A3FE267825,True,False,False
TCGA-BK-A13C-01Z-00-DX2.BA3E7B9E-44A3-42A5-9971-9E830653443B,True,False,False
TCGA-BG-A0MQ-01Z-00-DX1.49AD1B6C-20FB-46ED-9DCD-E26328F14FF8,True,False,False
TCGA-A5-A0GM-01Z-00-DX1.577B2692-EC3E-40C7-9CAC-8C01EA01F2EA,True,False,False
TCGA-AJ-A3BD-01Z-00-DX1.C8E89499-C587-4B76-B6A7-FF7491F42591,True,False,False
TCGA-EY-A1GM-01Z-00-DX1.038A876C-5C16-49D9-A9AC-C9D570F19044,True,False,False
TCGA-A5-A0VP-01Z-00-DX1.F77AEB77-0F30-4281-8780-EFDA5BABDC7A,True,False,False
TCGA-EO-A2CG-01Z-00-DX1.F9BC8EA8-20A5-41A3-BB02-15E482674A97,True,False,False
TCGA-D1-A16N-01Z-00-DX1.222C3721-CF22-404E-BCFA-7CB6D3E1C889,True,False,False
TCGA-D1-A2G7-01Z-00-DX1.E33F42CE-9511-4838-A8DB-59ACE64DDA91,True,False,False
TCGA-AX-A05Z-01Z-00-DX2.CFB29762-1B2D-4CFC-BE0C-E3454029855B,True,False,False
TCGA-D1-A0ZV-01Z-00-DX1.226EC28A-7DF9-49BC-BFAE-94A6AEADDE99,True,False,False
TCGA-AX-A1CE-01Z-00-DX1.490590EF-077D-4BDE-9829-55BAAD78FCDD,True,False,False
TCGA-B5-A11P-01Z-00-DX1.63BC1838-D41F-4C93-B61C-3F49A5ED4680,True,False,False
TCGA-EY-A3QX-01Z-00-DX1.CA5162F1-A8A0-4FF3-A253-ADE265744B07,True,False,False
TCGA-FI-A3PX-01Z-00-DX1.BB77FF06-B7BC-411C-9086-7F8EB7FE74F4,True,False,False
TCGA-DI-A1NN-01Z-00-DX1.D95D5127-9E1D-4B26-BE00-60F7C3B09B4F,True,False,False
TCGA-D1-A1O8-01Z-00-DX1.EFB086BB-F86E-47EA-9510-AD6987320591,True,False,False
TCGA-D1-A16R-01Z-00-DX1.FF82AB4A-272B-401A-B2C7-4C6A09F4CD45,True,False,False
TCGA-AX-A1CJ-01Z-00-DX2.01342935-ADE8-4FEC-8E66-8BBB6220019B,True,False,False
TCGA-DI-A2QU-01Z-00-DX1.94BA8045-C101-4B33-A13F-0308A878F27D,True,False,False
TCGA-DI-A2QY-01Z-00-DX1.EBBED5CC-3098-4694-BCD6-E0F9E61632B9,True,False,False
TCGA-D1-A2G6-01Z-00-DX1.A57A4F81-DE2D-434C-AF88-EAB77DD96FBB,True,False,False
TCGA-BK-A13B-01Z-00-DX1.674013BE-4F59-4ED4-B35D-E9F683C75772,True,False,False
TCGA-A5-A2K7-01Z-00-DX1.A19C8321-DB5A-4884-94B1-E7EAE990A4BC,True,False,False
TCGA-A5-A0VO-01Z-00-DX1.029E3BC3-1108-4A2D-8915-4C915E6CE9A9,True,False,False
TCGA-B5-A11G-01Z-00-DX1.A301CAD6-1059-4AE5-B504-D0BE220D745A,True,False,False
TCGA-5B-A90C-01Z-00-DX1.3F24BFBE-425C-456A-AFFF-55CB7B43FC3E,True,False,False
TCGA-EY-A548-01Z-00-DX1.63A132B8-29CF-4DDC-A39D-EC636A555D5D,True,False,False
TCGA-D1-A17S-01Z-00-DX1.8EBE62E2-B0D1-480D-8A1C-97E7359FAA79,True,False,False
TCGA-AX-A0J1-01Z-00-DX1.47CBAC62-A053-4D70-9DA8-56BEBF62BFC5,True,False,False
TCGA-AP-A052-01Z-00-DX1.F935C681-0747-45C4-8AB8-6822B340BE65,True,False,False
TCGA-AJ-A3BG-01Z-00-DX1.87799C6D-8229-4DE2-BD60-AEE1B44CD2CE,True,False,False
TCGA-D1-A16F-01Z-00-DX1.52963355-2B02-4A1E-8ED2-124A48A745B3,True,False,False
TCGA-AX-A1CK-01Z-00-DX1.7B514E08-5739-44FA-B2C7-3E3002637537,True,False,False
TCGA-DI-A0WH-01Z-00-DX1.84F8B6DA-FFED-4138-B8CE-9CF72D8C4147,True,False,False
TCGA-B5-A1MX-01Z-00-DX1.FAC60C1A-5927-403E-BCC2-E92F2F08ADC4,True,False,False
TCGA-AX-A1CC-01Z-00-DX2.9DBD4FAD-5E16-450D-8B8F-CCDD34A211F1,True,False,False
TCGA-D1-A17L-01Z-00-DX1.421BAC32-A720-4270-9670-60F706A5CAEE,True,False,False
TCGA-AX-A05T-01Z-00-DX1.E1BE0BB7-D2D6-4E8B-9603-27C9B63BD4D6,True,False,False
TCGA-AX-A0IU-01Z-00-DX2.B8A89AB7-F119-49CB-BC05-F200F11DC5DE,True,False,False
TCGA-EY-A1G8-01Z-00-DX1.BAEA251D-F5E8-4A65-945E-926655463F45,True,False,False
TCGA-DF-A2KN-01Z-00-DX1.5A015D79-F4A6-4BCE-9606-F87B253CE2F5,True,False,False
TCGA-QF-A5YT-01Z-00-DX1.BA524390-A937-4356-B6AB-C686CD19EC7F,True,False,False
TCGA-EO-A1Y8-01Z-00-DX1.26AF2276-D315-4153-B748-DA1F99174838,True,False,False
TCGA-SJ-A6ZJ-01Z-00-DX1.461CC2E8-975E-493E-BA6C-38F0C2428272,True,False,False
TCGA-A5-A0R8-01Z-00-DX1.49456CC3-DA7C-4D05-BA0E-B1409CF98E0D,True,False,False
TCGA-A5-A0G9-01Z-00-DX1.83B6D8A7-9FD8-4421-B71B-D8B90AA6D4F8,True,False,False
TCGA-A5-A1OH-01Z-00-DX1.1F70D18F-2DC4-4936-A960-B9A0B4D502D5,True,False,False
TCGA-FI-A2EY-01Z-00-DX1.3C8BED75-D31F-4BB7-B31F-E03EE23DDB71,True,False,False
TCGA-A5-A0GW-01Z-00-DX1.9EBB53E3-F9D5-4143-987A-332F7EECFE11,True,False,False
TCGA-BS-A0UA-01Z-00-DX1.5EED2105-4A08-4B42-BDCA-25282B2C22D6,True,False,False
TCGA-BK-A0CA-01Z-00-DX2.ABEC0908-BE96-4C16-9F34-04ADA70852AD,True,False,False
TCGA-D1-A163-01Z-00-DX1.2DDA7C9F-3EC1-4C5B-B7B1-CAECD5F41FB9,True,False,False
TCGA-EY-A1H0-01Z-00-DX1.997119C8-F3D8-468A-8F39-673FE1D5D678,True,False,False
TCGA-EY-A1GQ-01Z-00-DX1.03D52C6F-515E-4A4F-A08E-31D773BCC67F,True,False,False
TCGA-BG-A0M2-01Z-00-DX1.88301922-BF26-4C58-8E0F-5AD835A99A77,True,False,False
TCGA-EY-A1GF-01Z-00-DX1.985D1D48-4752-498B-934E-0C24BDEC6121,True,False,False
TCGA-E6-A1LZ-01Z-00-DX1.716EECB9-0053-41A0-9EB4-B39D170397AF,True,False,False
TCGA-BG-A0M4-01Z-00-DX1.DA0A6DF5-1D82-467C-8E1B-D33551F994D8,True,False,False
TCGA-AP-A0LQ-01Z-00-DX1.F865386E-A89D-4475-A185-6F6101E896AC,True,False,False
TCGA-BS-A0U5-01Z-00-DX1.159D701A-681D-49A0-94C5-D9E235852972,True,False,False
TCGA-AJ-A3OK-01Z-00-DX1.F8611C3B-1FED-4F44-B614-9CE3AB57BE37,True,False,False
TCGA-D1-A1NS-01Z-00-DX1.9050E639-6F28-417C-9C42-6413962F6E3C,True,False,False
TCGA-AP-A056-01Z-00-DX2.39D6165D-86ED-40E0-8901-FBF296DD55A2,True,False,False
TCGA-BK-A26L-01Z-00-DX1.0D83E5C4-42EA-45C9-960D-C08F47E18D7A,True,False,False
TCGA-EY-A1GD-01Z-00-DX1.21309AC8-599D-42A2-B855-ECB858E87E36,True,False,False
TCGA-FI-A2D0-01Z-00-DX1.35D408A5-5D61-41AE-9E44-6652558FF6D6,True,False,False
TCGA-D1-A17T-01Z-00-DX1.7E4FDBA9-23C7-4AB5-B914-C57286536571,True,False,False
TCGA-AP-A1E0-01Z-00-DX1.9B50EE3B-6BEA-4A85-ACA5-5EEBF40635DD,True,False,False
TCGA-DI-A1BU-01Z-00-DX1.3781CC3E-8642-4821-92B6-E1953F44245C,True,False,False
TCGA-AJ-A2QM-01Z-00-DX1.BB437576-2455-4D1A-AC3A-11BB4A3EAB22,True,False,False
TCGA-D1-A160-01Z-00-DX1.C72B56F8-0C4F-4EB1-B2E5-B99A7DF728F4,True,False,False
TCGA-D1-A16E-01Z-00-DX1.C5BE7CE0-B192-4E7C-AC9D-51854C0FCDB5,True,False,False
TCGA-AP-A1DO-01Z-00-DX1.36C905C5-7FA6-48E3-8CFF-7AFC75B33A49,True,False,False
TCGA-B5-A11Y-01Z-00-DX1.CA396120-026C-4369-A0D8-189D19E85181,True,False,False
TCGA-BK-A6W4-01Z-00-DX1.1C36AB2B-FC3E-4F51-A18A-1B3080E18672,True,False,False
TCGA-AW-A1PO-01Z-00-DX1.43719BD6-1D42-40F7-A129-F245B1692E2E,True,False,False
TCGA-EO-A3B1-01Z-00-DX1.F02487E7-9B63-44D2-B46B-B58FE4B6AD67,True,False,False
TCGA-D1-A0ZN-01Z-00-DX1.6820106E-317C-4194-A7E5-B700F4AE23F7,True,False,False
TCGA-EY-A1GI-01Z-00-DX1.52F00E05-DD77-4A1A-A4AC-2BACE1275DEF,True,False,False
TCGA-SL-A6J9-01Z-00-DX1.EB90A566-4AD9-4C33-91D6-C29C3914DEC7,True,False,False
TCGA-D1-A16X-01Z-00-DX1.7DC96E49-69EF-43E6-9426-9D44264B3D19,True,False,False
TCGA-A5-A0GJ-01Z-00-DX1.B721B8FC-6F5A-421E-AB88-439506DC43FC,True,False,False
TCGA-B5-A0JX-01Z-00-DX1.D12E7005-E87A-4D42-B042-6280EA7F0D47,True,False,False
TCGA-D1-A17N-01Z-00-DX1.52668CE3-27CF-40CD-A410-2D1AF565FFF4,True,False,False
TCGA-BG-A0M6-01Z-00-DX1.8FF734BF-6835-45DF-A776-7F3F670DBA19,True,False,False
TCGA-BG-A0M7-01Z-00-DX1.2C9BFCAB-7696-4CCA-BA67-9C3CFC238A67,True,False,False
TCGA-AJ-A2QO-01Z-00-DX1.6494944E-9B7A-4C6E-9F4E-D34D63A2C142,True,False,False
TCGA-EY-A2OQ-01Z-00-DX1.119B8A96-6D9A-4228-B02D-B9365925B26C,True,False,False
TCGA-BG-A0MU-01Z-00-DX1.238034FC-5E19-4E70-9FAB-2B478FAA33D2,True,False,False
TCGA-A5-A0GV-01Z-00-DX1.7B0AFEBB-1CDE-4A01-8AE8-768D360C6ED2,True,False,False
TCGA-EO-A3KU-01Z-00-DX1.A5C2D495-8FFE-470D-B26D-441B904E2869,True,False,False
TCGA-AP-A1DV-01Z-00-DX1.87B3CD38-6F49-4E51-B6F0-7B270CAEBE83,True,False,False
TCGA-SJ-A6ZI-01Z-00-DX1.87B9D431-5067-4E93-911C-5B1E58995DDB,True,False,False
TCGA-AP-A0LE-01Z-00-DX1.0FBE400E-4CA0-4149-8D4A-7B9F8F2BB2B2,True,False,False
TCGA-K6-A3WQ-01Z-00-DX1.7E1A9604-35B3-41C3-89FF-1A37D5C130A6,True,False,False
TCGA-EY-A1GU-01Z-00-DX1.99FAECE9-9A7B-49D2-9AA8-9AC857B5203F,True,False,False
TCGA-AJ-A3NH-01Z-00-DX1.DF5E5AE7-07EB-49AE-8654-EB362A64E2C7,True,False,False
TCGA-QS-A744-01Z-00-DX1.6C0B931D-D179-4707-A685-B53C0E4A57E3,True,False,False
TCGA-B5-A11O-01Z-00-DX1.3423C2D8-4063-4430-BB3A-08B3B8799C7B,True,False,False
TCGA-D1-A16G-01Z-00-DX1.49007A6B-7858-449F-9233-04D3B3441528,True,False,False
TCGA-D1-A2G0-01Z-00-DX1.763C66BC-E890-498F-9720-7110D07A1C7B,True,False,False
TCGA-EC-A1NJ-01Z-00-DX1.B7CD1F9E-98A5-4CFD-8138-4920505E1670,True,False,False
TCGA-AP-A0LM-01Z-00-DX1.E62A4E2F-FE13-47E4-B02C-E19E38737A37,True,False,False
TCGA-B5-A3S1-01Z-00-DX1.C730ECCC-33CC-48EB-B25B-53E6926217E9,True,False,False
TCGA-B5-A0JN-01Z-00-DX1.8B663EC1-0F34-4699-A554-4D8FE02E287D,True,False,False
TCGA-D1-A1NU-01Z-00-DX1.05E01238-0F01-4EF2-B9D6-BD10DDFA1362,True,False,False
TCGA-PG-A7D5-01Z-00-DX1.3B12F210-014B-408D-83A9-9D23BD5E306A,True,False,False
TCGA-D1-A1NX-01Z-00-DX1.CA307D28-9CE2-48F9-8603-6B8CC4C27218,True,False,False
TCGA-AJ-A3EM-01Z-00-DX1.E32AC0CA-F8F6-4FC4-A791-41AD47A9331E,True,False,False
TCGA-B5-A0K9-01Z-00-DX1.D4D4BB47-9CE6-48E6-AD17-8515E03393D4,True,False,False
TCGA-AP-A0LH-01Z-00-DX1.A491E551-7373-4286-9F25-AC610239D70E,True,False,False
TCGA-AX-A2IO-01Z-00-DX1.6FE33810-286F-42F9-B1B3-4FB852A642C8,True,False,False
TCGA-EY-A215-01Z-00-DX1.E64C6134-1E9B-4777-A42E-75C3518CF358,True,False,False
TCGA-AP-A0LS-01Z-00-DX1.F7E10B21-598B-467A-B36F-2FE65658AD89,True,False,False
TCGA-AJ-A3BH-01Z-00-DX1.0331F525-1598-40D2-95C9-D480F7F57AE4,True,False,False
TCGA-D1-A17H-01Z-00-DX1.101C05BB-5A99-4A80-AFDD-AF582531C440,True,False,False
TCGA-BS-A0TG-01Z-00-DX1.D4FB1D55-74DC-4B70-B5AE-0DC5FD0B1325,True,False,False
TCGA-AP-A1E3-01Z-00-DX1.8B976D7C-0952-4DD0-B2C2-1AD493EE59E5,True,False,False
TCGA-B5-A11J-01Z-00-DX1.8BD1392A-B5C1-4BE8-A04F-593417AF7B70,True,False,False
TCGA-B5-A1MR-01Z-00-DX1.A6906654-011F-4BD3-9A6C-365B3F0706BB,True,False,False
TCGA-D1-A161-01Z-00-DX1.B1EC6033-E0B7-4F20-B37D-41521ED2CAAE,True,False,False
TCGA-QS-A5YQ-01Z-00-DX1.DDF17CB8-4995-4A4D-AFA7-E84BEEA84E3F,True,False,False
TCGA-EY-A3L3-01Z-00-DX1.AACED5AD-50DE-4A90-8559-9D455081C54D,True,False,False
TCGA-EY-A2OO-01Z-00-DX1.D0308E23-7B22-41BF-AFD0-B874D40A765B,True,False,False
TCGA-AP-A05N-01Z-00-DX1.B7691AB5-EC71-423A-81E8-EFE936EA939F,True,False,False
TCGA-BS-A0TE-01Z-00-DX1.D1A5A94C-7A69-4778-A879-838E7B4961D3,True,False,False
TCGA-D1-A1NY-01Z-00-DX1.EF677468-13B5-4ACA-AF5D-B7F661BF3496,True,False,False
TCGA-D1-A16S-01Z-00-DX1.7C4425D9-3908-41EB-8071-AD372451F761,True,False,False
TCGA-B5-A11U-01Z-00-DX1.E017CB6D-71F3-4A99-B6BC-184C36D0B955,True,False,False
TCGA-EO-A2CH-01Z-00-DX1.E668F306-9D3C-46B8-8E9F-D1517FB7353C,True,False,False
TCGA-D1-A0ZR-01Z-00-DX1.E126678B-0C0C-4632-98D7-E8297065E745,True,False,False
TCGA-D1-A16Y-01Z-00-DX1.33F73EE3-E86C-4402-9118-BC215EBACDA6,True,False,False
TCGA-B5-A1MV-01Z-00-DX1.5E65B748-D490-4A38-A45C-14F27C31D243,True,False,False
TCGA-BG-A187-01Z-00-DX1.F2C20D22-4D9A-43B9-AF01-307031F9F842,True,False,False
TCGA-BK-A6W3-01Z-00-DX1.91EB5717-F6E5-46F0-B8CB-F06FE67B1B2F,True,False,False
TCGA-D1-A17F-01Z-00-DX1.3AD6AA4D-B057-4B93-B43A-579A0D59362B,True,False,False
TCGA-EY-A1GJ-01Z-00-DX1.6E4CA452-7399-46A9-BA2E-1F9D34E3D568,True,False,False
TCGA-A5-A0GD-01Z-00-DX1.89F8C4CA-A364-4510-A8AE-34337AD761E9,True,False,False
TCGA-EY-A5W2-01Z-00-DX1.13799379-801A-4C95-9A26-80D44F4D57E8,True,False,False
TCGA-KJ-A3U4-01Z-00-DX1.F1EA5A31-D8E6-45B3-A595-CF4BBAC06EF0,True,False,False
TCGA-AX-A1CF-01Z-00-DX1.4D594C9B-FA5E-49A4-9F68-3E18BF038FE2,True,False,False
TCGA-BG-A2L7-01Z-00-DX1.A4C5AE92-F6A1-44F2-A7E1-3BE2903166AD,True,False,False
TCGA-A5-A0VQ-01Z-00-DX1.DE40A1AA-70AF-4884-BAB8-67149AA49E3D,True,False,False
TCGA-AJ-A3EL-01Z-00-DX1.5E142ECE-2DA3-4958-B8E1-C9BC85BC12A4,True,False,False
TCGA-FI-A2F9-01Z-00-DX1.7DE06308-679B-4904-9286-BC6484E6F882,True,False,False
TCGA-BS-A0U7-01Z-00-DX1.27860BD4-0EE5-4AA1-89CF-8763C535EE3E,True,False,False
TCGA-SL-A6JA-01Z-00-DX1.5D844B94-AD82-4285-88A4-9EAB046DDCC2,True,False,False
TCGA-A5-A3LO-01Z-00-DX1.FACB4663-13FE-4E37-88F8-BA6BD3815F7A,True,False,False
TCGA-BS-A0V8-01Z-00-DX1.2B314AB8-5C6D-41A2-9DAA-D960453F982C,True,False,False
TCGA-BK-A0CC-01Z-00-DX1.45981EB5-9C09-4AF4-8C8B-DA514858448A,True,False,False
TCGA-EO-A3AS-01Z-00-DX1.FB7C25E0-BD25-44B4-B1ED-D3A1F3819FFB,True,False,False
TCGA-BG-A0W1-01Z-00-DX1.8E06269C-1278-478B-A128-59FA911B1649,True,False,False
TCGA-B5-A0K7-01Z-00-DX1.51DB82B5-21F6-4CB0-94CE-8248F489AC0C,True,False,False
TCGA-A5-A0GB-01Z-00-DX1.5B2568B9-F9D6-41AC-A5E9-695A3E7BA751,True,False,False
TCGA-A5-A0GH-01Z-00-DX1.22005F4A-0E77-4FCB-B57A-9944866263AE,True,False,False
TCGA-EY-A547-01Z-00-DX1.BBB65F45-F107-4DF1-939F-4E79ED3D982D,True,False,False
TCGA-EY-A212-01Z-00-DX1.948F98F8-1360-406F-AF7B-B30ED54114EC,True,False,False
TCGA-B5-A11E-01Z-00-DX1.5B371781-5370-4411-9C8B-178BF6691D8A,True,False,False
TCGA-EO-A3AZ-01Z-00-DX1.113D4EE1-7922-432D-B43B-947756060983,True,False,False
TCGA-DF-A2KZ-01Z-00-DX1.12E837D1-C462-411D-B857-682BDA297D07,True,False,False
TCGA-A5-A0GI-01Z-00-DX1.4217BD99-8B44-4A9F-9472-23B0636FF0D2,True,False,False
TCGA-JU-AAVI-01Z-00-DX2.ECF6F478-03AD-4876-81BD-6B2AF7639C50,True,False,False
TCGA-AX-A1CA-01Z-00-DX1.B1D82CB5-F601-4E6A-B60E-08EDF11BC5BF,True,False,False
TCGA-DI-A1C3-01Z-00-DX1.A547F7DE-7AE5-41D6-98D7-B124AA3596E5,True,False,False
TCGA-AJ-A3BF-01Z-00-DX1.33BB61EB-231D-42B1-BB02-5A956DE6ED1E,True,False,False
TCGA-AX-A1C4-01Z-00-DX1.237A4C5C-E87E-4904-83F2-B76196A247F0,True,False,False
TCGA-BG-A220-01Z-00-DX1.AC95A220-B19A-405B-8006-1AD25AD95EAA,True,False,False
TCGA-AJ-A6NU-01Z-00-DX1.F3B7E214-C909-4EBC-804E-B4597472F100,True,False,False
TCGA-AJ-A8CW-01Z-00-DX1.429636B9-E0C8-4AC1-96EA-08FE5865C44B,True,False,False
TCGA-AP-A059-01Z-00-DX1.903852FB-B865-429E-A9DF-D80A19BD1A8D,True,False,False
TCGA-AJ-A8CV-01Z-00-DX1.55DF27AD-3DF8-4458-9333-636E403B0ACF,True,False,False
TCGA-FI-A2D2-01Z-00-DX1.D14E7B6C-DD07-4FE3-A23D-3B62B4346A00,True,False,False
TCGA-A5-A0G5-01Z-00-DX1.BF825B39-7B00-45DE-9517-BE596E4ED6E5,True,False,False
TCGA-D1-A3JP-01Z-00-DX1.1EA8EA61-E887-44DF-9433-D4FA775F64D6,True,False,False
TCGA-FI-A2D4-01Z-00-DX1.33A1223C-343A-458F-94B8-F5AF7B8ED8BF,True,False,False
TCGA-EO-A3B0-01Z-00-DX1.78E81FCB-3B37-4641-9582-F792DF9E1C3D,True,False,False
TCGA-D1-A0ZZ-01Z-00-DX1.514C4FB8-C923-4F7A-B33D-786926D46A89,True,False,False
